20	0	108.748	15175.8	15145	0	-967.457
20	0	109.748	15361	15332.9	0	-929.131
20	0	110.748	15519.5	15494.4	0	-882.528
20	0	111.748	15654.8	15632.8	0	-830.12
20	0	112.748	15770.5	15751.5	0	-773.999
20	0	113.748	15869.3	15853.1	0	-715.813
20	0	114.748	15953.6	15940	0	-656.809
20	0	115.748	16025.3	16014.1	0	-597.954
20	0	116.748	16085.9	16076.8	0	-540.052
20	0	117.748	16136.6	16129.3	0	-483.817
20	0	118.748	16178.5	16172.8	0	-429.908
20	0	119.748	16212.7	16208.2	0	-378.917
20	0	120.748	16240	16236.6	0	-331.329
20	0	121.748	16261.6	16259	0	-287.47
20	0	122.748	16278.4	16276.5	0	-247.48
20	0	123.748	16291.3	16289.9	0	-211.323
20	0	124.748	16301.1	16300.1	0	-178.813
20	0	125.748	16308.4	16307.7	0	-149.654
20	0	126.748	16313.9	16313.5	0	-123.481
20	0	127.748	16318	16317.7	0	-99.8891
20	0	128.748	16321	16320.8	0	-78.4587
20	0	129.748	16323.2	16323.1	0	-58.7682
20	0	130.748	16324.8	16324.7	0	-40.4026
20	0	131.748	16325.8	16325.8	0	-22.9553
20	0	132.748	16326.5	16326.5	0	-6.02687
20	0	133.748	16326.9	16326.9	0	10.7787
20	0	134.748	16327	16327	0	27.8596
20	0	135.748	16326.8	16326.8	0	45.6232
20	0	136.748	16326.4	16326.3	0	64.4928
20	0	137.748	16325.6	16325.4	0	84.9151
20	0	138.748	16324.4	16324	0	107.368
20	0	139.748	16322.7	16322.1	0	132.368
20	0	140.748	16320.3	16319.5	0	160.472
20	0	141.748	16317	16315.9	0	192.288
20	0	142.748	16312.6	16311	0	228.466
20	0	143.748	16306.7	16304.5	0	269.7
20	0	144.748	16298.8	16295.7	0	316.713
20	0	145.748	16288.4	16284.1	0	370.237
20	0	146.748	16274.7	16269	0	430.988
20	0	147.748	16257.1	16249.4	0	499.638
20	0	148.748	16234.7	16224.5	0	576.787
20	0	149.748	16206.7	16193.1	0	662.964
20	0	150.748	16172.2	16154.4	0	758.644
20	0	151.748	16130.4	16107.3	0	864.31
20	0	152.748	16080.8	16050.8	0	980.519
20	0	153.748	16022.4	15984	0	1107.95
20	0	154.748	15954.5	15905.6	0	1247.41
20	0	155.748	15876	15814.1	0	1399.78
20	0	156.748	15785.6	15707.7	0	1565.93
20	0	157.748	15681.7	15584.1	0	1746.57
20	0	158.748	15562.4	15440.7	0	1942.1
20	0	159.748	15425.5	15274.6	0	2152.53
20	0	160.748	15268.8	15082.6	0	2377.41
20	0	161.748	15089.9	14861.4	0	2615.82
20	0	162.748	14886	14607.5	0	2866.25
20	0	163.748	14654.2	14316.9	0	3126.43
20	0	164.748	14391.2	13985.4	0	3393.04
20	0	165.748	14092.9	13609	0	3661.33
20	0	166.748	13755.1	13183.3	0	3924.67
20	0	167.748	13373.4	12705.4	0	4174.05
20	0	168.748	12944.1	12174	0	4397.95
20	0	169.748	12465	11591.9	0	4582.78
20	0	170.748	11937.2	10966.8	0	4714.37
20	0	171.748	11366.2	10312.1	0	4780.16
20	0	172.748	10762.2	9646.5	0	4771.87
20	0	173.748	10140.2	8991.67	0	4687.62
20	0	174.748	9518.37	8369.5	0	4533.3
20	0	175.748	8915.57	7797.97	0	4321.94
20	0	176.748	8348.32	7288.39	0	4071.1
20	0	177.748	7828.6	6844.78	0	3799.47
20	0	178.748	7363.04	6464.94	0	3524.05
20	0	179.748	6953.18	6142.34	0	3258.59
20	0	180.748	6596.2	5867.85	0	3012.99
20	0	181.748	6285.97	5631.22	0	2793.34
20	0	182.748	6014.23	5422.12	0	2602.22
20	0	183.748	5771.81	5231.09	0	2439.15
20	0	184.748	5549.84	5050.25	0	2301.23
20	0	185.748	5340.72	4873.77	0	2183.96
20	0	186.748	5138.66	4697.99	0	2082.01
20	0	187.748	4939.85	4521.32	0	1989.94
20	0	188.748	4742.49	4344.03	0	1902.78
20	0	189.748	4546.62	4167.94	0	1816.59
20	0	190.748	4353.84	3995.87	0	1728.86
20	0	191.748	4166.66	3830.89	0	1638.7
20	0	192.748	3987.74	3675.57	0	1546.68
20	0	193.748	3819.22	3531.52	0	1454.25
20	0	194.748	3662.43	3399.28	0	1363.19
20	0	195.748	3517.81	3278.55	0	1275.19
20	0	196.748	3384.96	3168.31	0	1191.54
20	0	197.748	3262.86	3067.18	0	1112.94
20	0	198.748	3150.17	2973.74	0	1039.44
20	0	199.748	3045.71	2886.92	0	970.594
20	0	200.748	2948.77	2806.2	0	905.795
20	0	201.748	2859.09	2731.48	0	844.623
20	0	202.748	2776.67	2662.79	0	787.03
20	0	203.748	2701.38	2599.97	0	733.242
20	0	204.748	2632.86	2542.58	0	683.548
20	0	205.748	2570.51	2490.04	0	638.128
20	0	206.748	2513.63	2441.71	0	597.023
20	0	207.748	2461.56	2396.97	0	560.189
20	0	208.748	2413.59	2355.24	0	527.535
20	0	209.748	2368.99	2315.86	0	498.899
20	0	210.748	2327.01	2278.22	0	474.001
20	0	211.748	2286.96	2241.76	0	452.441
20	0	212.748	2248.34	2206.1	0	433.756
20	0	213.748	2210.74	2170.96	0	417.498
20	0	214.748	2173.86	2136.12	0	403.262
20	0	215.748	2137.4	2101.4	0	390.639
20	0	216.748	2101.14	2066.64	0	379.169
20	0	217.748	2064.97	2031.85	0	368.352
20	0	218.748	2029.03	1997.24	0	357.742
20	0	219.748	1993.59	1963.15	0	347.064
20	0	220.748	1959.04	1929.97	0	336.272
20	0	221.748	1925.65	1897.94	0	325.5
20	0	222.748	1893.55	1867.17	0	314.971
20	0	223.748	1862.71	1837.59	0	304.903
20	0	224.748	1832.97	1809	0	295.443
20	0	225.748	1804.07	1781.15	0	286.618
20	0	226.748	1775.71	1753.76	0	278.313
20	0	227.748	1747.66	1726.64	0	270.288
20	0	228.748	1719.82	1699.71	0	262.227
20	0	229.748	1692.22	1673.08	0	253.8
20	0	230.748	1665.08	1646.99	0	244.754
20	0	231.748	1638.74	1621.81	0	234.989
20	0	232.748	1613.54	1597.84	0	224.575
20	0	233.748	1589.74	1575.31	0	213.685
20	0	234.748	1567.48	1554.34	0	202.513
20	0	235.748	1546.85	1534.99	0	191.23
20	0	236.748	1527.97	1517.33	0	180.005
20	0	237.748	1510.94	1501.46	0	169.052
20	0	238.748	1495.84	1487.4	0	158.663
20	0	239.748	1482.62	1475.1	0	149.179
20	0	240.748	1471.1	1464.34	0	140.937
20	0	241.748	1460.99	1454.81	0	134.213
20	0	242.748	1451.87	1446.11	0	129.182
20	0	243.748	1443.31	1437.8	0	125.906
20	0	244.748	1434.83	1429.43	0	124.32
20	0	245.748	1426	1420.58	0	124.236
20	0	246.748	1416.46	1410.9	0	125.347
20	0	247.748	1405.93	1400.16	0	127.246
20	0	248.748	1394.31	1388.29	0	129.477
20	0	249.748	1381.71	1375.42	0	131.607
20	0	250.748	1368.38	1361.87	0	133.329
20	0	251.748	1354.73	1348.03	0	134.535
20	0	252.748	1341.09	1334.24	0	135.337
20	0	253.748	1327.66	1320.68	0	135.985
20	0	254.748	1314.45	1307.32	0	136.752
20	0	255.748	1301.29	1293.97	0	137.824
20	0	256.748	1287.91	1280.36	0	139.232
20	0	257.748	1274.05	1266.24	0	140.837
20	0	258.748	1259.57	1251.5	0	142.368
20	0	259.748	1244.5	1236.19	0	143.515
20	0	260.748	1229.05	1220.58	0	144.047
20	0	261.748	1213.57	1205.01	0	143.911
20	0	262.748	1198.39	1189.79	0	143.257
20	0	263.748	1183.68	1175.09	0	142.369
20	0	264.748	1169.45	1160.85	0	141.548
20	0	265.748	1155.49	1146.85	0	140.997
20	0	266.748	1141.52	1132.81	0	140.755
20	0	267.748	1127.27	1118.46	0	140.681
20	0	268.748	1112.57	1103.67	0	140.498
20	0	269.748	1097.45	1088.5	0	139.886
20	0	270.748	1082.14	1073.23	0	138.601
